"","logFC","logCPM","LR","PValue","FDR"
"KIAA0513",4.57483805520255,2.68304530724345,10.0946777930206,0.00148698158344568,0.156904093749509
"RSAD2",-5.15122366085051,3.00562091704631,10.0161004885099,0.00155177666774331,0.162238962436722
"APBB3",4.19192983404031,3.16676584226648,9.99650697855466,0.00156837430829696,0.162483578339565
"HIGD2A",1.75398492448234,4.76332156200957,9.94593996453569,0.00161204536709576,0.163349402972092
"MT-ND3",1.23972742253026,11.5403853429963,9.92855065438721,0.00162734622200872,0.163349402972092
"RPL9",1.08737493362565,9.21434003117909,9.92758176973132,0.00162820305786205,0.163349402972092
"RBBP9",3.98049933701417,2.79768493419433,9.92096439275398,0.00163406738669871,0.163349402972092
"GPBAR1",6.38430248148767,2.32412748744742,9.87472249308948,0.00167564867799764,0.163764786511998
"MRE11",3.88309581153457,3.19409226114399,9.86578875882118,0.00168380474086386,0.163764786511998
"RPS27A",1.23827607480564,9.66926684271059,9.86190219255749,0.00168736553008333,0.163764786511998
"AL133342.1",8.27306789462678,1.91537287526376,9.8508674951244,0.00169751692151471,0.163764786511998
"SLC7A6OS",3.74558547938311,3.22280597930047,9.81783676018409,0.00172827499194049,0.163764786511998
"PPP6R1",2.56732062370139,4.04046697559077,9.80866842388062,0.00173691220945481,0.163764786511998
"HLCS",-5.22283748835733,2.69452408833747,9.7998023966253,0.00174530623009641,0.163764786511998
"RFC3",-6.96849185011485,2.23232191496099,9.7915191086919,0.00175318567518987,0.163764786511998
"TPT1",1.16139618435259,10.5780770993538,9.75566866182249,0.00178770606848784,0.164517055141037
"EEF1A1",1.14565330714506,11.0430924406716,9.75319637824852,0.0017901118671015,0.164517055141037
"CLEC7A",3.48902970753384,3.76581465871724,9.72721192869928,0.00181559688114397,0.165524336460134
"ZNF90",1.79837220080106,5.73751689959195,9.69501619754578,0.00184768453834146,0.167112801578884
"TRIQK",5.80134609147095,2.30935091474809,9.67182015541735,0.00187115842945861,0.167903318599294
"ZNF496",5.90148385981106,2.23009954731516,9.63209950097916,0.00191205916404611,0.17023301744898
"PSMA6",-6.19220051287795,2.22167176225288,9.60679799671972,0.00193858372183885,0.170242301056564
"CCDC28B",-5.44379549460332,2.31316164788284,9.59401755419043,0.00195212345090373,0.170242301056564
"RPL13",1.12295207482464,9.0758531184806,9.58945545619684,0.00195697976820023,0.170242301056564
"ATAD2",3.56575056384264,2.95663353942778,9.56346366360073,0.00198488244265391,0.17136151754912
"ZHX1",3.31012730004463,3.40645868744249,9.51924293918373,0.0020332844505063,0.174220372917066
"DCAF11",2.70581110520969,3.66434652240023,9.48930348917886,0.00206673265155984,0.175764815650567
"RPL8",1.09721925886933,8.1023062554409,9.42492784166683,0.00214055521016705,0.17673200070394
