"","logFC","logCPM","LR","PValue","FDR"
"LY96",-1.29661185377778,5.2148821341322,15.3115658976861,9.11566843406118e-05,0.00422285192986021
"KRT10",1.90423690028579,4.38560213051907,15.2716345464034,9.31041825029847e-05,0.00427924108128361
"CDC42EP3",-1.31122349382969,6.90491113449562,15.2712135283475,9.31249375358315e-05,0.00427924108128361
"MT-CO3",1.67040782532831,12.4024945565753,15.2465360744612,9.43496376220267e-05,0.00431810630658882
"FICD",1.9202378227151,0.752850411896376,15.2305277289995,9.51527588721315e-05,0.00433744336042724
"BST1",-1.13350278906433,6.20776619306447,15.2216414258495,9.56015406595924e-05,0.00434053847552476
"ADAMTS5",4.59744460756354,0.641641015733536,15.2016411803302,9.66194134065653e-05,0.00436934458405245
"MGST3",-0.84043381088115,5.50742820871658,15.1826929064683,9.75938073076867e-05,0.00438510004877537
"OTUD6B-AS1",0.831903982690664,3.48669328227918,15.1799166744435,9.773740017453e-05,0.00438510004877537
"HCFC1R1",-0.855120122970693,4.55133808906105,15.148385063812,9.93832825688416e-05,0.00444145838491968
"FXYD6",-1.33671387946596,3.74828895816408,15.1359757584963,0.000100038644827145,0.00445328279863338
"DDB1",1.1657560595583,4.70022652332994,15.091895332102,0.000102401993150654,0.00454075141612781
"MYD88",-1.0574061374289,6.49003190501745,15.0752467265398,0.00010330914804405,0.00456322112833332
"IFI27L1",-2.384625080864,0.430610897290555,15.0593086118233,0.000104185166307813,0.00458414731754376
"DYNC1H1",0.801266608401256,5.00704943908884,15.0407901754313,0.000105212402928396,0.00460417100542478
"CXCL9",6.27970872817041,0.716202586463174,15.0340096019766,0.000105591072543204,0.00460417100542478
"ERO1A",-1.0320379159962,5.07067547115471,15.0258896190194,0.000106046348455841,0.00460417100542478
"ZNF770",1.12716492175167,3.93524220347006,15.0180332015365,0.000106488727091038,0.00460417100542478
"GTF3C6",-0.918165837266184,4.10680426853866,15.0149944224299,0.000106660332172003,0.00460417100542478
"KIAA0895L",-1.62969200771942,1.55328223363003,15.0030999751818,0.000107334713153432,0.00460862068123397
"ALAS1",-1.31365288676155,3.66657290158076,14.998928704843,0.00010757222720325,0.00460862068123397
"IPO5",1.55816449250043,3.99868599955339,14.9870618328565,0.00010825082945379,0.00462032379196775
"NDUFB9",-0.84905202386911,5.30020392379306,14.955612761888,0.000110070145430421,0.00466521807844155
"ZNF217",1.13800173495847,4.89337182387676,14.9547340769622,0.00011012141655851,0.00466521807844155
