"","logFC","logCPM","LR","PValue","FDR"
"MTRNR2L12",0.801039123445847,8.64301795801874,10.2645230863371,0.00135612789232533,0.109605911070493
"RALGDS",1.0953870337718,3.81135927482947,10.2087641834356,0.00139774805633734,0.112174203169157
"ZNF480",-0.881482101423736,4.09558424068614,10.1496972673125,0.00144324941428598,0.11364030494105
"SP110",-1.05557997553933,6.65139058861923,10.1459387187338,0.00144619501108006,0.11364030494105
"ISG20",-1.51450452440406,5.34580040569256,10.1391447231984,0.00145153496152399,0.11364030494105
"IFI27",-2.61186421928408,2.65949294284632,10.1336045304391,0.00145590422265648,0.11364030494105
"SP100",-1.02673506014695,7.01005621415629,10.0957123893473,0.00148614698055434,0.11521177544488
"YPEL3",0.867488121337395,6.64458933504104,10.0824681055607,0.00149686699581346,0.115258758677636
"ACRBP",-3.46623695568124,1.67684479979704,10.0432876726196,0.00152904066233746,0.116945955624146
"HLA-DPA1",0.884335672859878,6.43159182889369,9.99456335066866,0.00157003052553219,0.119280452459766
"EDEM1",0.75810227895559,4.80526234227359,9.97619989661018,0.00158576621992505,0.119678091670635
"RGS18",-3.37191054605588,3.09876253914711,9.95218101419492,0.00160658947402556,0.120451931881548
"VPS35L",-1.12545966407546,3.25917509860055,9.90465799120697,0.00164860963860037,0.121873589813182
"PPP1R16B",1.09090040305643,3.91019973670186,9.90451272610864,0.00164873977530806,0.121873589813182
"PRR5L",1.0317374317607,4.77195256516257,9.88450885008006,0.00166676013977611,0.121873589813182
"JAK3",-0.805962336301734,5.61627979098024,9.88277742075624,0.00166832923928189,0.121873589813182
"C8orf76",1.54942391479074,2.32352685350772,9.84604578898989,0.00170197206460941,0.123021526602345
"PARP9",-1.88282689514486,5.21097997704517,9.84209248579081,0.00170563366121187,0.123021526602345
"RPS14",0.958131979449381,10.2935317424448,9.81183991798693,0.00173391950193654,0.123984790263579
"DGAT1",1.56282130668177,2.28947052504835,9.79407565668553,0.00175074993066419,0.123984790263579
"AC010247.2",2.03437310243924,1.49836782498147,9.77082855768573,0.00177302533019361,0.123984790263579
"EFCAB13",-2.41763500586095,0.895507134064319,9.76402442299993,0.00177959923539701,0.123984790263579
"HMGN3",0.771841767726322,4.71853798004964,9.76343812124124,0.0017801668532526,0.123984790263579
"LGALS3BP",-1.27575666940648,4.27590090886503,9.75920873308475,0.00178426690095006,0.123984790263579
"UBA52",0.732123138390378,8.78180207612186,9.74441497190875,0.00179868367854448,0.124229086064805
"RPL6",0.899165183755786,10.1788304358751,9.72859503745181,0.00181423113690248,0.124548060458679
"CNP",-1.38705041579103,3.48917128251252,9.66854089077228,0.001874501274783,0.12791506902651
"INSL3",-1.82560322766442,1.76294764419406,9.6561486839373,0.00188718850449466,0.128014286888221
"GPATCH11",1.2636887934288,3.9863201430877,9.60205769718227,0.00194359450051244,0.131060372354081
"NASP",-0.901929173771612,5.21297980460099,9.57958486910239,0.00196752888986218,0.131893877816879
"SEPT9",0.722692472931064,7.39318411621215,9.55211192989341,0.0019971949653194,0.133099613010409
"TRMT1L",-1.22536274504371,3.19492025619681,9.51706267041063,0.00203570159810344,0.134877066348761
"FAM189B",-1.43905821271436,2.50592267751928,9.4931828556105,0.00206236737125804,0.135596991439011
"GNG11",-3.6354199270425,1.42224247521874,9.48608203318076,0.00207036473415127,0.135596991439011
"SH2D1A",0.917722208422069,5.52933440902193,9.44507325550734,0.00211717043257113,0.137016721741726
"ADAR",-0.942031666110618,6.3863480029131,9.44196960337331,0.00212075619531118,0.137016721741726
"PRDX5",-0.69974207622592,5.01138333986886,9.43561976694631,0.00212811159602365,0.137016721741726
"CAVIN2",-2.71431890102108,3.08710791897574,9.42494870324262,0.00214053085906747,0.137042076797376
"MPLKIP",-1.06180809853586,3.03930093835258,9.38787221873927,0.00218425570870894,0.139060212605849
"C2orf88",-3.62755012087645,0.889713885600755,9.35344329871622,0.00222566927578975,0.140909594816111
"ab_CD197|CCR7|AHS0007|pAbO",-1.09470281861143,11.0767824221158,9.30525008794568,0.00228498113505689,0.143865442072422
"AL357060.1",2.11986173421309,2.3045331380481,9.29510269654226,0.00229767260201452,0.143869653695371
"AC074117.1",-2.23594999378125,0.867181053312546,9.27482043462041,0.00232325462812006,0.144676555967521
"TOMM7",0.812421721573243,8.26746915818245,9.24334810641339,0.00236352409884833,0.146384351252585
"AFF4",-0.770128825862302,4.93922416728616,9.2048662643337,0.00241372629437037,0.148685539733215
"KLHDC4",0.882848274525793,3.97032474361353,9.10912745620512,0.00254337164630091,0.155809693481974
"IFIT1",-3.73583388454971,2.3705209039616,9.09955080758748,0.00255672276949184,0.155809693481974
"UBXN11",1.0562347813537,4.14965386721578,9.07924570292487,0.00258526660449052,0.156711160770074
"KCTD2",-1.0027807225233,3.32445545336807,9.06462097975452,0.00260602547480238,0.15713368418438
"RPL5",0.88896152995316,9.58202480352042,9.04747614862223,0.00263057706456514,0.157779243304128
"RPL34",0.867658589311717,11.2986053305455,9.03729328461062,0.00264527005570545,0.157829830129944
"ab_HLA-DR|CD74|AHS0035|pAbO",1.16107376881924,13.2928019939728,9.02111748669722,0.00266878183327014,0.157843051791287
"RPL7",0.874733261862686,9.03246316680719,9.00467035733777,0.00269290556757572,0.157843051791287
"RPS27",0.816104712700278,11.1627018298692,9.00089198227313,0.00269847867962444,0.157843051791287
"ATP2B4",0.880237961606777,6.02499730603512,8.99925651964982,0.00270089462085827,0.157843051791287
"NFRKB",1.07107531565384,3.02568884503056,8.96453598108289,0.0027527060275102,0.158994832190177
"COTL1",1.05127756547053,6.25855787747361,8.96289574807457,0.00275517846556313,0.158994832190177
"CATSPER1",4.88038715610698,-0.777016715687191,8.95807480364508,0.0027624584743467,0.158994832190177
"BISPR",-1.54355655978438,3.17788326208306,8.9477943952004,0.00277804801380732,0.159088618921348
"RLF",-0.967599061283829,3.74412093817033,8.92436293417954,0.00281391494744199,0.160336873705245
"FRMD3",-4.81721569934372,0.556459612409493,8.9056220950482,0.00284294010492612,0.161184803162876
"USF2",0.648813240840113,5.6127355008652,8.87958140030304,0.00288377657088936,0.161919821484917
"LPGAT1",0.725371355240671,5.08492389078401,8.87923667144519,0.00288432114438734,0.161919821484917
"TMEM229B",-1.72376776175862,2.34690820712678,8.86165774400143,0.00291222976108056,0.162685148810167
"CD79A",1.40317110823549,2.5194854110745,8.84637546398872,0.00293671498676814,0.163252702386389
"TREML1",-3.62835792168796,1.51323434858151,8.81901159948902,0.00298108097607013,0.16491455729755
"RPL4",0.944492038841497,9.30402934963183,8.72358781845209,0.00314119278759498,0.172413130731594
"C3AR1",-1.9651436469811,1.47202101705937,8.72028548499863,0.00314688760900067,0.172413130731594
"RPL27",0.782810864902084,9.22663877581241,8.70718498633244,0.00316958276297811,0.172825670655017
"RACK1",0.750184530302663,8.63497303171664,8.67142238651369,0.00323238797514955,0.175113131179638
"USP18",-2.78692309311136,1.70824517663994,8.66452613898853,0.00324464366263048,0.175113131179638
"UPP1",-0.929677878195812,4.11823420248565,8.6543836392631,0.00326275429636281,0.175113131179638
"PFDN5",0.774456814956082,7.38993141343789,8.6414077236297,0.0032860742208131,0.175113131179638
"CITED2",1.22634894337426,5.23451547897049,8.6401379931014,0.00328836522222205,0.175113131179638
"IFIT3",-3.25978679440368,3.61816190177038,8.60680918961928,0.00334908519457407,0.177517092452866
"KLRC1",2.68402540501478,2.01626697187597,8.58853669466325,0.00338285732216908,0.178477046497402
"MAPK8",1.01762009167352,3.21178486181731,8.56941322031251,0.00341857313421219,0.179166435217358
"AKR1B1",0.743038385592335,4.59801317100155,8.56473544353144,0.0034273677498582,0.179166435217358
"ZMAT1",-1.19480504429802,3.62041594324737,8.54520074705474,0.0034643439278561,0.179390149945409
"IFITM3",-1.1793229784824,5.41574944213521,8.54036175955102,0.00347356589730873,0.179390149945409
"MYL12A",-0.547601158155962,7.89238421562158,8.53548016767393,0.00348289435025298,0.179390149945409
"HSD17B11",0.696518073825561,5.04665039903463,8.52427558447027,0.00350440213311098,0.179390149945409
"BET1",-1.1979733843256,2.72508740617957,8.52118685904611,0.00351035481202406,0.179390149945409
"NR4A2",1.61370442228819,3.07205329393844,8.50456069301149,0.00354257429930784,0.179579362150419
"PDE1B",1.75649933945211,1.89926036836751,8.49504206994485,0.00356115542029214,0.179579362150419
"BCCIP",-0.92834425967432,3.96660417542636,8.49495201776193,0.00356133168181772,0.179579362150419
"DYRK2",0.742216640610031,6.03885977164763,8.45103597277023,0.0036483556170127,0.183157095204743
"RPL3",0.92051354115485,9.97433450833035,8.41801501724494,0.0037152118257183,0.184025850947313
"SRPRB",-1.06258544649606,3.78873408700138,8.41282023865477,0.0037258423505919,0.184025850947313
"ADGRA2",7.26239009764113,-1.54447964274212,8.41191043577238,0.00372770734010267,0.184025850947313
"IL18RAP",1.27210744012184,2.76573918914816,8.41066896814537,0.00373025373541851,0.184025850947313
"GZMM",0.686453502754498,5.33769686926786,8.40199390057068,0.00374809675845736,0.184109097669742
"ST3GAL5",-0.943431904410192,4.22806550712325,8.38002329551088,0.00379367561561526,0.185548185903655
"HLA-DRB1",0.942419458177982,6.76794616877117,8.35736248753601,0.00384127716042868,0.186417868230176
"AC010422.3",0.842003639049723,5.77970765198524,8.35599300289438,0.00384417330941483,0.186417868230176
"LINC02084",1.16250460036212,3.08760928702915,8.30686439874826,0.00394955180792891,0.190065363349152
"RPS3A",0.856957347365985,10.0847431954226,8.30089803922534,0.00396254794347594,0.190065363349152
"IL6ST",-0.83783167978936,6.07340649398225,8.29764524932378,0.00396965160419879,0.190065363349152
"SOCS1",-1.78249348063075,2.74366412623063,8.28146792247388,0.00400517368155241,0.190065363349152
"CCL3",-1.3144919900627,3.61714716263163,8.2806733936407,0.00400692661263157,0.190065363349152
"HELZ2",-1.67489489510839,4.0238255718276,8.27500336681328,0.00401945880722584,0.190065363349152
"TRIM14",-0.831775862460722,5.56424102572993,8.23346627737705,0.00411249103907114,0.192254049005673
