"","logFC","logCPM","LR","PValue","FDR"
"TSEN15",1.48951787856324,4.32225381080448,9.62842702250006,0.00191588622363358,0.121162049855786
"AC012368.1",3.43315824428186,2.10278283670001,9.62029473549571,0.00192438847173545,0.121162049855786
"TENT5C",2.42157322151357,3.57458197007975,9.55574932899388,0.00199324129568645,0.124264938610948
"NDUFB3",-1.20403011560747,5.00742436897922,9.55368932030041,0.00199547944592871,0.124264938610948
"UBE2L6",-1.59492279030354,5.62468159021837,9.51753462153195,0.00203517812412462,0.12555654055617
"CDKN2C",-2.82663238155372,3.11348921594549,9.51476187356743,0.00203825552850925,0.12555654055617
"FOSL2",1.32272339519343,5.93408795010142,9.50187728937047,0.0020526178339729,0.125590557550962
"ITM2A",-1.20897823178245,5.32342243858734,9.49453423754074,0.00206084891734204,0.125590557550962
"HPSE",-2.39193992855434,2.99951432999684,9.44176301974712,0.00212099508742869,0.128205661318897
"DAAM1",2.40429941255835,3.5300517902858,9.43721529594652,0.00212626096781954,0.128205661318897
"EP300",1.0143457267549,6.13080227780555,9.4027753489104,0.0021665723685885,0.129743405724198
"AURKA",-5.01467420762626,1.72567301395796,9.38623113289896,0.00218621186883863,0.129743405724198
"CD300E",-2.31399551061413,4.49955007587615,9.37926327131083,0.00219453730854047,0.129743405724198
"GFM2",3.33027200658756,2.33438213003786,9.37498652445938,0.00219966323136775,0.129743405724198
"SCAMP1-AS1",-1.73880151832191,3.73263135349959,9.36748044174799,0.00220868907603496,0.129743405724198
"FOXO1",1.52513816067811,3.87465850535357,9.29526036235693,0.00229747486150722,0.132798645470058
"PTCH1",1.7965178057199,4.07029933450872,9.29176524349728,0.00230186240535533,0.132798645470058
"ANKRD44",0.972900182505071,6.13036843967546,9.28770222138719,0.00230697354400942,0.132798645470058
"CEP78",1.40955105802328,6.77231886358661,9.28743319725676,0.00230731237303189,0.132798645470058
"ASB16-AS1",-2.46246968967368,2.79810637902371,9.27414707293153,0.00232410887822545,0.133093189830438
"STON2",10.5184185095797,0.16339615082557,9.25722684308007,0.0023456794061355,0.133656812561601
"BTG2",1.44386041388196,5.9755907843569,9.24135172554454,0.00236610226854912,0.133927941413313
"OTOF",-5.50575745016769,1.28845545650609,9.22977070858805,0.0023811146378769,0.133927941413313
"GTPBP10",-1.64345386057387,3.79252943658476,9.22585004006846,0.00238621883437158,0.133927941413313
"CLNK",6.55181463682577,0.925101077287262,9.21725565373531,0.0023974464766862,0.133927941413313
"DGKD",1.45180061654579,4.88973468816155,9.14848247515694,0.0024892442408728,0.138377694482861
"KLRB1",1.32565153213109,7.41263548896605,9.13509864734356,0.00250751940103633,0.138716947059272
"MAFF",-2.24716153916511,3.7359710488855,9.10955468286931,0.00254277768704387,0.139695241287571
"NLRP1",1.49207522495938,5.43940021181765,9.09478326743753,0.0025633958558764,0.139695241287571
"FCGR1B",-4.34075449863991,1.91944451151094,9.09350608860252,0.00256518651299209,0.139695241287571
"CREBRF",1.15793431832523,5.70931128580743,9.0870649414553,0.00257423663306334,0.139695241287571
"PARP14",-1.51105997913149,6.0207876884755,9.07250359792787,0.00259481566074464,0.140144641089317
"GPM6B",-2.52244236394607,3.14199458445695,9.03833086047953,0.0026437691191826,0.142028043412482
"EIF1",1.02131680131874,9.17131447513545,9.02676018088764,0.0026605560877542,0.142028043412482
"RABL2A",3.02761900667531,2.13654802358855,9.02228600902462,0.00266707628029758,0.142028043412482
"MT-ATP8",1.33501668151174,10.1492218792426,9.00467226125007,0.00269290276224839,0.142736371528291
"RNF166",1.39322813871923,4.86973060165009,8.97851276881571,0.00273172901374476,0.1441239992622
"SORL1",1.0110348817326,6.77415054529055,8.96203723802239,0.00275647345674472,0.1447593157284
"TOB1",1.42420553837009,6.05448084994688,8.9300136981132,0.00280522242636765,0.146643645738008
"FOXO3",1.24965006399385,5.10869591463351,8.90438953974915,0.00284485966602458,0.148036624447562
"ADCY7",1.10777233723142,6.0373563641251,8.89137732163574,0.00286520515697744,0.148193393905233
"C1QB",-8.70432242881795,1.92163099443535,8.88585752677438,0.00287388031353602,0.148193393905233
"IFIT2",-3.01484455815837,4.32625066704418,8.84888300445105,0.00293268311866093,0.150544400091261
"TSPAN18",5.17397585390391,1.14401429770078,8.83910885392394,0.00294843077952522,0.150674067997621
"NET1",-2.76688344988895,2.21204644111961,8.77233945710446,0.003058329289545,0.154659503491615
"KLHL6",-2.27695579540122,2.69550330866878,8.76783387729033,0.0030658934164124,0.154659503491615
"VPS13D",1.52962109055112,4.44453233449856,8.76709658892032,0.00306713301062697,0.154659503491615
"FFAR2",-5.63577489495915,1.61833048907334,8.75007862567204,0.00309588706801002,0.155421713775516
"XCL2",-1.63663818946911,4.7627032311398,8.72078643773348,0.00314602304946175,0.155891718060647
"VWA8",1.85261844399903,3.40723550091959,8.72014798762791,0.00314712494838694,0.155891718060647
"ZNF552",3.96664609644292,1.54543516116529,8.71658714142899,0.00315327779806512,0.155891718060647
"MLLT1",1.45123028992737,4.14766330099266,8.71272374387812,0.00315996725798609,0.155891718060647
"SAMD9",-1.50206761208033,6.84453804439692,8.70349759034647,0.00317600071075854,0.156007345257777
"WDR45",1.28304217456582,4.79580882271274,8.67915538964739,0.00321870118601714,0.157426260583053
"SLC39A8",1.81712633030499,3.31184604697513,8.67069522101164,0.00323367803771973,0.157482884264334
"MT-ATP6",1.25851541239702,12.2937650871493,8.62518494513265,0.00331546776906178,0.160271381344144
"MITF",6.77313145418723,1.13479197990809,8.62321052432232,0.00331906335531923,0.160271381344144
"METTL3",1.56212157038876,4.00710955289408,8.60248609156906,0.00335704428097471,0.161106684691186
"MTA1",1.71092714100563,4.41821133868302,8.59837227448227,0.003364635921069,0.161106684691186
"SECTM1",-2.33169948846577,3.56569927990658,8.55947893828925,0.0034372778728283,0.163896312296031
"CYTH1",0.907800296525863,6.13874418830306,8.54080425438292,0.00347272157070304,0.16422816119499
"PSME2",-1.3534741549634,6.17571188057087,8.53770478625333,0.00347864007215223,0.16422816119499
"ASH1L",1.35139721728354,5.3248866776242,8.52550268554451,0.00350204007876372,0.16422816119499
"GIT1",1.35299571308349,4.30184980941255,8.51881521921734,0.00351493248001575,0.16422816119499
"PSMB8",-1.00252231149717,5.96656408060928,8.51811112187682,0.0035162926756386,0.16422816119499
"HIST1H2BG",-2.75720548777482,2.6946305568038,8.50543865145202,0.00354086542679208,0.164363584424341
"USP30-AS1",-3.18119544136128,2.25059279071298,8.50175649045593,0.00354803806321409,0.164363584424341
"CXorf40B",3.46508515762942,1.92697885945155,8.48173367624127,0.00358730074949305,0.164838820401121
"CD226",0.947065801335442,6.10478752648883,8.47346379546064,0.00360364579395236,0.164838820401121
"HACD3",-1.56596630192853,4.27611926477697,8.46385738894678,0.0036227275313215,0.164838820401121
"HLA-DRA",2.08659193991209,7.99277335600276,8.46027298446109,0.00362987372629209,0.164838820401121
"BRD3OS",3.49850367246035,2.30017653155265,8.45989915103221,0.00363061985965965,0.164838820401121
"ZBTB44",1.07545547934212,6.18441454025663,8.45236153495357,0.00364569749377921,0.164866542218682
"SYNE1",1.21700532235929,7.53128632834092,8.43164571869904,0.0036874645662908,0.166096230029446
"GPHN",3.92325362089371,1.46091697516887,8.4186982989091,0.00371381586482273,0.166430293456631
"ZFP64",-2.44563007923949,2.82267689698932,8.40951510835331,0.00373262202310494,0.166430293456631
"PRPS2",-2.69001883875275,2.82020455916513,8.4065602352394,0.00373869385090362,0.166430293456631
"MAPKAPK3",1.45827758669843,4.44437730050144,8.37529770652655,0.00380355247563809,0.168434784618346
"KBTBD6",3.68546852488954,1.58540988848559,8.36864717358779,0.00381749695036035,0.168434784618346
"ISG20",-1.86199728210011,5.23089683745164,8.36362421084343,0.00382806328678058,0.168434784618346
"GTF3C2",-1.52026866337355,3.90620002447496,8.3450124508929,0.00386747513780991,0.169514410271083
"SFR1",-2.38698422910933,2.64822532676543,8.3310348951401,0.00389734491860943,0.170169129089935
"H1F0",-3.44672843576432,2.65428509679135,8.31367212387248,0.0039347759399941,0.171147735160965
"GNG5",-0.949924470550402,5.73155169690949,8.26596147500016,0.00403952624787629,0.175035897797712
"HLA-DQA1",2.67741151194164,5.05003872820946,8.25257716190435,0.00406941851378066,0.175663232511532
"CD1C",6.33509075666035,2.43768578309698,8.24439157742652,0.0040878108733989,0.175791293257562
"PAK1IP1",-2.07806858323603,2.90957674593294,8.22652943832193,0.00412823995901785,0.176862490875817
"PDIA6",-1.14266351960456,6.4473928583505,8.21252028773877,0.00416023277808843,0.177028113020919
"CERK",1.34487998629588,5.42972633269662,8.21123775126206,0.00416317429708726,0.177028113020919
"CTDSP2",1.11300784094856,5.91720856603615,8.19902863489839,0.00419128232106736,0.177157292731456
"ZNF836",-1.89182354646837,3.15421612549396,8.19467018981568,0.00420136312207692,0.177157292731456
"USP15",-1.07867987167776,5.67975485160761,8.1897172453573,0.00421284892332613,0.177157292731456
"PPP1R16B",1.24788260808687,4.47627926399776,8.18287434041566,0.00422877011550051,0.177173030280308
"RPP25L",-2.60162692608228,2.94528971005105,8.15356044802441,0.00429767008894957,0.179015257468789
"MGME1",-1.627233586489,3.9537236440079,8.14671252865259,0.00431392957767199,0.179015257468789
"RAP2C-AS1",4.44121680215339,1.42440282541875,8.13705669699086,0.00433696255311654,0.179015257468789
"ANKRD12",0.844876539130571,7.05642638654737,8.13415541088633,0.00434390769799134,0.179015257468789
"PPM1L",1.66035938822728,5.28349614109749,8.12392378199813,0.00436849083589533,0.179015257468789
